            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460705.500000000, A.D. 2025-Jan-30 00:00:00.0000, -1.312183236024230E+08,  2.064472994470156E+08,  7.565922217065513E+06, -1.957957484594671E+01, -1.084774727469082E+01,  2.530506499982268E-01,
2460706.500000000, A.D. 2025-Jan-31 00:00:00.0000, -1.329055852460526E+08,  2.055030835565398E+08,  7.587531437893882E+06, -1.947721088181058E+01, -1.100894363950136E+01,  2.471612674351880E-01,
2460707.500000000, A.D. 2025-Feb-01 00:00:00.0000, -1.345839517780671E+08,  2.045449814496796E+08,  7.608631431696936E+06, -1.937367091039106E+01, -1.116918641684524E+01,  2.412630464190526E-01,
2460708.500000000, A.D. 2025-Feb-02 00:00:00.0000, -1.362533219589183E+08,  2.035730757727077E+08,  7.629221448493212E+06, -1.926896346266700E+01, -1.132846970494520E+01,  2.353563160693763E-01,
2460709.500000000, A.D. 2025-Feb-03 00:00:00.0000, -1.379135952858214E+08,  2.025874496812523E+08,  7.649300767000467E+06, -1.916309704569273E+01, -1.148678764432410E+01,  2.294414013881991E-01,
2460710.500000000, A.D. 2025-Feb-04 00:00:00.0000, -1.395646719912262E+08,  2.015881868348407E+08,  7.668868694473505E+06, -1.905608014913274E+01, -1.164413441616486E+01,  2.235186270139620E-01,
2460711.500000000, A.D. 2025-Feb-05 00:00:00.0000, -1.412064530414427E+08,  2.005753713916164E+08,  7.687924566625044E+06, -1.894792125089003E+01, -1.180050425830702E+01,  2.175883192486134E-01,
2460712.500000000, A.D. 2025-Feb-06 00:00:00.0000, -1.428388401352099E+08,  1.995490880032676E+08,  7.706467747536376E+06, -1.883862882418104E+01, -1.195589147813269E+01,  2.116508085995470E-01,
2460713.500000000, A.D. 2025-Feb-07 00:00:00.0000, -1.444617357021021E+08,  1.985094218099859E+08,  7.724497629495502E+06, -1.872821133812884E+01, -1.211029045509774E+01,  2.057064298687097E-01,
2460714.500000000, A.D. 2025-Feb-08 00:00:00.0000, -1.460750429008831E+08,  1.974564584353205E+08,  7.742013632801816E+06, -1.861667724264018E+01, -1.226369563694910E+01,  1.997555151635355E-01,
2460715.500000000, A.D. 2025-Feb-09 00:00:00.0000, -1.476786656179570E+08,  1.963902839810619E+08,  7.759015205608562E+06, -1.850403494913162E+01, -1.241610153111028E+01,  1.937983849257296E-01,
2460716.500000000, A.D. 2025-Feb-10 00:00:00.0000, -1.492725084658852E+08,  1.953109850224026E+08,  7.775501823807850E+06, -1.839029283193439E+01, -1.256750269379084E+01,  1.878353488055904E-01,
2460717.500000000, A.D. 2025-Feb-11 00:00:00.0000, -1.508564767818383E+08,  1.942186486033722E+08,  7.791472990902573E+06, -1.827545924910217E+01, -1.271789372434647E+01,  1.818667158217000E-01,
2460718.500000000, A.D. 2025-Feb-12 00:00:00.0000, -1.524304766259572E+08,  1.931133622322907E+08,  7.806928237836912E+06, -1.815954255662649E+01, -1.286726926454464E+01,  1.758928014975982E-01,
2460719.500000000, A.D. 2025-Feb-13 00:00:00.0000, -1.539944147797615E+08,  1.919952138771031E+08,  7.821867122837037E+06, -1.804255110591366E+01, -1.301562400215976E+01,  1.699139268924572E-01,
2460720.500000000, A.D. 2025-Feb-14 00:00:00.0000, -1.555481987447152E+08,  1.908642919607348E+08,  7.836289231318563E+06, -1.792449323489531E+01, -1.316295268329824E+01,  1.639304138433610E-01,
2460721.500000000, A.D. 2025-Feb-15 00:00:00.0000, -1.570917367408359E+08,  1.897206853566518E+08,  7.850194175821632E+06, -1.780537726148023E+01, -1.330925012617853E+01,  1.579425807133470E-01,
2460722.500000000, A.D. 2025-Feb-16 00:00:00.0000, -1.586249377051413E+08,  1.885644833845997E+08,  7.863581595878929E+06, -1.768521147762376E+01, -1.345451121672739E+01,  1.519507391338148E-01,
2460723.500000000, A.D. 2025-Feb-17 00:00:00.0000, -1.601477112899421E+08,  1.873957758063645E+08,  7.876451157805428E+06, -1.756400414631226E+01, -1.359873088310978E+01,  1.459551935696162E-01,
2460724.500000000, A.D. 2025-Feb-18 00:00:00.0000, -1.616599678612123E+08,  1.862146528215179E+08,  7.888802554513432E+06, -1.744176350588319E+01, -1.374190407775004E+01,  1.399562446854663E-01,
2460725.500000000, A.D. 2025-Feb-19 00:00:00.0000, -1.631616184971719E+08,  1.850212050632730E+08,  7.900635505424879E+06, -1.731849777825955E+01, -1.388402578486463E+01,  1.339541932375408E-01,
2460726.500000000, A.D. 2025-Feb-20 00:00:00.0000, -1.646525749869370E+08,  1.838155235945565E+08,  7.911949756424218E+06, -1.719421517806799E+01, -1.402509103710373E+01,  1.279493434649925E-01,
2460727.500000000, A.D. 2025-Feb-21 00:00:00.0000, -1.661327498290453E+08,  1.825976999041888E+08,  7.922745079756737E+06, -1.706892391889141E+01, -1.416509492268909E+01,  1.219420055026843E-01,
2460728.500000000, A.D. 2025-Feb-22 00:00:00.0000, -1.676020562298853E+08,  1.813678259029752E+08,  7.933021273869261E+06, -1.694263220749513E+01, -1.430403258479920E+01,  1.159324926563414E-01,
2460729.500000000, A.D. 2025-Feb-23 00:00:00.0000, -1.690604081021956E+08,  1.801259939197124E+08,  7.942778163265273E+06, -1.681534822465607E+01, -1.444189921962241E+01,  1.099211122292330E-01,
2460730.500000000, A.D. 2025-Feb-24 00:00:00.0000, -1.705077200636773E+08,  1.788722966973442E+08,  7.952015598407842E+06, -1.668708011152807E+01, -1.457869006945720E+01,  1.039081588661652E-01,
2460731.500000000, A.D. 2025-Feb-25 00:00:00.0000, -1.719439074355939E+08,  1.776068273894210E+08,  7.960733455626614E+06, -1.655783598008211E+01, -1.471440041093604E+01,  9.789391971280459E-02,
2460732.500000000, A.D. 2025-Feb-26 00:00:00.0000, -1.733688862412753E+08,  1.763296795567013E+08,  7.968931636983253E+06, -1.642762393425210E+01, -1.484902554770284E+01,  9.187868498122675E-02,
2460733.500000000, A.D. 2025-Feb-27 00:00:00.0000, -1.747825732046242E+08,  1.750409471636554E+08,  7.976610070122838E+06, -1.629645207717134E+01, -1.498256081101677E+01,  8.586275179514935E-02,
2460734.500000000, A.D. 2025-Feb-28 00:00:00.0000, -1.761848857487757E+08,  1.737407245748885E+08,  7.983768708179176E+06, -1.616432850485149E+01, -1.511500156885528E+01,  7.984642096597661E-02,
2460735.500000000, A.D. 2025-Mar-01 00:00:00.0000, -1.775757419948979E+08,  1.724291065516898E+08,  7.990407529740371E+06, -1.603126130016190E+01, -1.524634324158055E+01,  7.382999307812899E-02,
2460736.500000000, A.D. 2025-Mar-02 00:00:00.0000, -1.789550607609332E+08,  1.711061882487822E+08,  7.996526538789846E+06, -1.589725852927933E+01, -1.537658131051162E+01,  6.781376569819031E-02,
2460737.500000000, A.D. 2025-Mar-03 00:00:00.0000, -1.803227615601606E+08,  1.697720652111300E+08,  8.002125764556743E+06, -1.576232823481977E+01, -1.550571130467146E+01,  6.179803015696006E-02,
2460738.500000000, A.D. 2025-Mar-04 00:00:00.0000, -1.816787645997259E+08,  1.684268333706977E+08,  8.007205261332169E+06, -1.562647843146775E+01, -1.563372877498928E+01,  5.578307068510036E-02,
2460739.500000000, A.D. 2025-Mar-05 00:00:00.0000, -1.830229907793590E+08,  1.670705890432535E+08,  8.011765108358577E+06, -1.548971711204715E+01, -1.576062928564633E+01,  4.976916808038467E-02,
2460740.500000000, A.D. 2025-Mar-06 00:00:00.0000, -1.843553616902694E+08,  1.657034289253675E+08,  8.015805409801356E+06, -1.535205225953393E+01, -1.588640842752585E+01,  4.375660484546007E-02,
2460741.500000000, A.D. 2025-Mar-07 00:00:00.0000, -1.856757996140076E+08,  1.643254500915807E+08,  8.019326294706553E+06, -1.521349185762198E+01, -1.601106183118108E+01,  3.774566931853940E-02,
2460742.500000000, A.D. 2025-Mar-08 00:00:00.0000, -1.869842275212062E+08,  1.629367499915440E+08,  8.022327916890308E+06, -1.507404389249377E+01, -1.613458516888458E+01,  3.173665627239064E-02,
2460743.500000000, A.D. 2025-Mar-09 00:00:00.0000, -1.882805690703429E+08,  1.615374264470217E+08,  8.024810454812646E+06, -1.493371634069294E+01, -1.625697415466591E+01,  2.572986109857034E-02,
2460744.500000000, A.D. 2025-Mar-10 00:00:00.0000, -1.895647486066424E+08,  1.601275776489043E+08,  8.026774111497894E+06, -1.479251715017224E+01, -1.637822454518382E+01,  1.972557031208311E-02,
2460745.500000000, A.D. 2025-Mar-11 00:00:00.0000, -1.908366911610351E+08,  1.587073021544659E+08,  8.028219114478461E+06, -1.465045423502755E+01, -1.649833213160254E+01,  1.372405872342863E-02,
2460746.500000000, A.D. 2025-Mar-12 00:00:00.0000, -1.920963224490308E+08,  1.572766988848579E+08,  8.029145715700969E+06, -1.450753549189467E+01, -1.661729272484400E+01,  7.725597704688170E-03,
2460747.500000000, A.D. 2025-Mar-13 00:00:00.0000, -1.933435688695414E+08,  1.558358671226000E+08,  8.029554191396482E+06, -1.436376881710410E+01, -1.673510214845473E+01,  1.730464062403847E-03,
2460748.500000000, A.D. 2025-Mar-14 00:00:00.0000, -1.945783575038248E+08,  1.543849065089397E+08,  8.029444841982558E+06, -1.421916210749478E+01, -1.685175624401440E+01, -4.261059445321180E-03,
2460749.500000000, A.D. 2025-Mar-15 00:00:00.0000, -1.958006161146234E+08,  1.529239170412319E+08,  8.028817992038980E+06, -1.407372325422066E+01, -1.696725088566391E+01, -1.024868783708399E-02,
2460750.500000000, A.D. 2025-Mar-16 00:00:00.0000, -1.970102731453532E+08,  1.514529990705049E+08,  8.027673990304485E+06, -1.392746014075730E+01, -1.708158199477792E+01, -1.623213614393659E-02,
2460751.500000000, A.D. 2025-Mar-17 00:00:00.0000, -1.982072577191570E+08,  1.499722532991400E+08,  8.026013209602557E+06, -1.378038063933196E+01, -1.719474554054907E+01, -2.221112185757779E-02,
2460752.500000000, A.D. 2025-Mar-18 00:00:00.0000, -1.993914996378398E+08,  1.484817807784954E+08,  8.023836046692282E+06, -1.363249260102143E+01, -1.730673752086074E+01, -2.818536914558756E-02,
2460753.500000000, A.D. 2025-Mar-19 00:00:00.0000, -2.005629293809040E+08,  1.469816829064963E+08,  8.021142922140695E+06, -1.348380385193746E+01, -1.741755394106267E+01, -3.415460959705729E-02,
2460754.500000000, A.D. 2025-Mar-20 00:00:00.0000, -2.017214781048041E+08,  1.454720614253706E+08,  8.017934280286491E+06, -1.333432220381523E+01, -1.752719081438696E+01, -4.011857695787224E-02,
2460755.500000000, A.D. 2025-Mar-21 00:00:00.0000, -2.028670776422790E+08,  1.439530184195928E+08,  8.014210589240506E+06, -1.318405546941052E+01, -1.763564417651567E+01, -4.607700064436937E-02,
2460756.500000000, A.D. 2025-Mar-22 00:00:00.0000, -2.039996605015903E+08,  1.424246563138809E+08,  8.009972340832427E+06, -1.303301147078655E+01, -1.774291009298383E+01, -5.202960238757548E-02,
2460757.500000000, A.D. 2025-Mar-23 00:00:00.0000, -2.051191598657185E+08,  1.408870778710572E+08,  8.005220050512157E+06, -1.288119803455145E+01, -1.784898465936389E+01, -5.797609857534702E-02,
2460758.500000000, A.D. 2025-Mar-24 00:00:00.0000, -2.062255095916851E+08,  1.393403861898105E+08,  7.999954257281169E+06, -1.272862297600300E+01, -1.795386400481246E+01, -6.391620818469512E-02,
2460759.500000000, A.D. 2025-Mar-25 00:00:00.0000, -2.073186442100034E+08,  1.377846847025870E+08,  7.994175523669302E+06, -1.257529408458418E+01, -1.805754429385990E+01, -6.984966052612407E-02,
2460760.500000000, A.D. 2025-Mar-26 00:00:00.0000, -2.083984989240890E+08,  1.362200771737341E+08,  7.987884435689799E+06, -1.242121912665158E+01, -1.816002171379571E+01, -7.577619405357439E-02,
2460761.500000000, A.D. 2025-Mar-27 00:00:00.0000, -2.094650096095707E+08,  1.346466676977514E+08,  7.981081602738328E+06, -1.226640586335154E+01, -1.826129245749057E+01, -8.169554699760084E-02,
2460762.500000000, A.D. 2025-Mar-28 00:00:00.0000, -2.105181128136577E+08,  1.330645606974356E+08,  7.973767657493338E+06, -1.211086206165617E+01, -1.836135272014966E+01, -8.760745144238591E-02,
2460763.500000000, A.D. 2025-Mar-29 00:00:00.0000, -2.115577457547150E+08,  1.314738609219469E+08,  7.965943255887754E+06, -1.195459549176909E+01, -1.846019871139397E+01, -9.351163495592463E-02,
